timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
16.732,8.99985,8.9995,0.182462,0.0049247,0.00224965,-0.00386138,-1.14839e-05,2.44735e-05,-0.0234268
16.742,8.99984,8.9995,0.182462,-0.00480174,-0.00221118,-0.00387503,1.15564e-05,-2.21351e-05,-0.0234412
16.752,8.99985,8.9995,0.182462,0.00492477,0.00224952,-0.00386139,-1.1484e-05,2.44736e-05,-0.0234568
16.762,8.99984,8.9995,0.182462,-0.0048018,-0.00221105,-0.00387504,1.15565e-05,-2.21351e-05,-0.0234712
16.772,8.99985,8.9995,0.182462,0.00492483,0.00224939,-0.0038614,-1.1484e-05,2.44736e-05,-0.0234868
16.782,8.99984,8.9995,0.182462,-0.00480187,-0.00221092,-0.00387505,1.15566e-05,-2.2135e-05,-0.0235012
16.792,8.99985,8.9995,0.182462,0.0049249,0.00224925,-0.00386141,-1.14841e-05,2.44737e-05,-0.0235167
16.802,8.99984,8.9995,0.182462,-0.00480193,-0.00221079,-0.00387506,1.15567e-05,-2.2135e-05,-0.0235312
16.812,8.99985,8.9995,0.182462,0.00492497,0.00224912,-0.00386142,-1.14842e-05,2.44737e-05,-0.0235467
16.822,8.99984,8.9995,0.182462,-0.004802,-0.00221066,-0.00387507,1.15568e-05,-2.2135e-05,-0.0235611
16.832,8.99985,8.9995,0.182462,0.00492504,0.00224899,-0.00386143,-1.14843e-05,2.44738e-05,-0.0235767
16.842,8.99984,8.9995,0.182462,-0.00480206,-0.00221053,-0.00387507,1.15569e-05,-2.2135e-05,-0.0235911
16.852,8.99985,8.9995,0.182462,0.00492511,0.00224886,-0.00386144,-1.14844e-05,2.44738e-05,-0.0236067
16.862,8.99984,8.9995,0.182462,-0.00480213,-0.0022104,-0.00387508,1.1557e-05,-2.2135e-05,-0.0236211
16.872,8.99985,8.9995,0.182462,0.00492518,0.00224872,-0.00386144,-1.14845e-05,2.44739e-05,-0.0236367
16.882,8.99984,8.99949,0.182462,-0.00480219,-0.00221027,-0.00387509,1.15571e-05,-2.2135e-05,-0.0236511
16.892,8.99985,8.9995,0.182462,0.00492525,0.00224859,-0.00386145,-1.14845e-05,2.44739e-05,-0.0236667
16.902,8.99984,8.99949,0.182462,-0.00480225,-0.00221015,-0.0038751,1.15572e-05,-2.2135e-05,-0.0236811
16.912,8.99985,8.9995,0.182462,0.00492532,0.00224846,-0.00386146,-1.14846e-05,2.4474e-05,-0.0236967
16.922,8.99984,8.99949,0.182462,-0.00480232,-0.00221002,-0.00387511,1.15573e-05,-2.2135e-05,-0.0237111
